Source,Target,Weight,Raw distance
BGC0000094.1,BGC0000123.1,0.18171006441116333,0.5737253427505493
BGC0000228.1,BGC0001769.1,0.3464455306529999,0.4114037752151489
BGC0000040.1,BGC0000105.1,0.1682605892419815,0.5898042321205139
BGC0001012.1,BGC0001447.1,0.2229514718055725,0.5278226137161255
BGC0000649.1,BGC0001456.1,0.2781866490840912,0.4725659787654877
BGC0000086.1,BGC0000159.1,0.18070273101329806,0.5749085545539856
BGC0000031.1,BGC0001533.1,0.9681735634803772,0.016041893512010574
BGC0000100.1,BGC0000164.1,0.17505300045013428,0.5816066265106201
BGC0000105.1,BGC0001662.1,0.16418662667274475,0.5948005318641663
BGC0000029.1,BGC0000126.1,0.17288973927497864,0.5841999053955078
BGC0000028.1,BGC0001004.1,0.17066441476345062,0.5868844985961914
BGC0000234.1,BGC0002028.1,0.23377662897109985,0.5164954662322998
BGC0000159.1,BGC0001648.1,0.16243915259838104,0.596962571144104
BGC0000151.1,BGC0001491.1,0.2062277644872665,0.5458769202232361
BGC0001013.1,BGC0001491.1,0.16533751785755155,0.5933828353881836
BGC0000058.1,BGC0000137.1,0.16630426049232486,0.5921958088874817
BGC0000911.1,BGC0000912.1,0.2642124593257904,0.4859839677810669
BGC0000059.1,BGC0001012.1,0.2545521855354309,0.4954683482646942
BGC0001287.1,BGC0001770.1,0.17506949603557587,0.5815868973731995
BGC0000610.1,BGC0000615.1,0.202871173620224,0.5495877861976624
BGC0000221.1,BGC0002012.1,0.19970789551734924,0.5531131029129028
BGC0000117.1,BGC0001755.1,0.22057990729808807,0.5303406715393066
BGC0001709.1,BGC0001877.1,0.20763914287090304,0.5443255901336671
BGC0000223.1,BGC0000234.1,0.5955848693847656,0.2282585501670837
BGC0000124.1,BGC0001194.1,0.19293172657489774,0.5607600808143616
BGC0000166.1,BGC0001194.1,0.1962091475725174,0.5570449829101562
BGC0000058.1,BGC0000106.1,0.22373223304748532,0.5269965529441833
BGC0000167.1,BGC0001046.1,0.19285990297794345,0.5608417987823486
BGC0000157.1,BGC0001495.1,0.19351311028003693,0.5600987672805786
BGC0000223.1,BGC0000267.1,0.2192288637161255,0.5317811965942383
BGC0000198.1,BGC0001960.1,0.17455628514289856,0.5822006464004517
BGC0000058.1,BGC0000073.1,0.25719869136810297,0.4928523898124695
BGC0000102.1,BGC0001830.1,0.24333350360393524,0.5067115426063538
BGC0000066.1,BGC0000074.1,0.8574228286743164,0.07402872294187546
BGC0001438.1,BGC0001904.1,0.4036644101142883,0.3646541237831116
BGC0001452.1,NZ_JNXG01000020.region002,0.7860652208328247,0.11339680105447768
BGC0000239.1,BGC0000273.1,0.2242676317691803,0.5264309644699097
BGC0000282.1,BGC0001964.1,0.1613396555185318,0.5983289480209351
BGC0000018.1,BGC0000126.1,0.24908888339996335,0.5009119510650635
BGC0000058.1,BGC0001537.1,0.2130509316921234,0.5384256243705751
BGC0000060.1,BGC0001702.1,0.16470305621623993,0.5941637754440308
BGC0000035.1,BGC0001396.1,0.6449932456016539,0.19688528776168826
BGC0000113.1,BGC0000126.1,0.2399639189243317,0.5101388692855835
BGC0000018.1,BGC0000109.1,0.16475823521614075,0.594095766544342
BGC0000018.1,BGC0000074.1,0.17341674864292145,0.5835666656494141
BGC0000051.1,BGC0000092.1,0.16961726546287534,0.5881538391113281
BGC0000051.1,BGC0000124.1,0.2027352005243301,0.5497387647628784
BGC0001495.1,BGC0001742.1,0.16956062614917755,0.5882226228713989
BGC0000126.1,BGC0001828.1,0.2730713188648224,0.4774377346038818
BGC0001376.1,BGC0001661.1,0.1930394470691681,0.5606374740600586
BGC0000267.1,BGC0000272.1,0.25411102175712585,0.495905727148056
BGC0000109.1,BGC0000125.1,0.2432045042514801,0.5068423151969911
BGC0001199.1,BGC0001200.1,0.17018555104732513,0.5874645113945007
BGC0001495.1,BGC0001670.1,0.18288984894752505,0.5723437666893005
BGC0000166.1,BGC0001537.1,0.17845062911510468,0.5775658488273621
BGC0000059.1,BGC0000126.1,0.2133404165506363,0.5381121039390564
BGC0000067.1,BGC0001199.1,0.18089337646961207,0.5746843814849854
BGC0000272.1,BGC0001438.1,0.2664813995361328,0.483781635761261
BGC0000996.1,BGC0001553.1,0.3488085865974426,0.4093998074531555
BGC0000236.1,BGC0000275.1,0.23527592420578006,0.5149475336074829
BGC0000989.1,BGC0001394.1,0.18679901957511905,0.5677974820137024
BGC0000034.1,BGC0001944.1,0.16045407950878146,0.5994328260421753
BGC0000211.1,BGC0001895.1,0.1845037043094635,0.5704610347747803
BGC0000133.1,BGC0002033.1,0.193091943860054,0.5605777502059937
BGC0000073.1,BGC0000149.1,0.2513682842254639,0.4986335933208466
BGC0000266.1,BGC0000275.1,0.179056778550148,0.5768489837646484
BGC0000115.1,BGC0001619.1,0.2298653721809387,0.5205572247505188
BGC0000073.1,BGC0000117.1,0.2780670821666717,0.4726793467998505
BGC0000124.1,BGC0001770.1,0.1645030975341797,0.5944101810455322
BGC0000058.1,BGC0001690.1,0.2478921711444855,0.5021122694015503
BGC0001052.1,BGC0001194.1,0.17942310869693756,0.5764163732528687
BGC0000167.1,BGC0001452.1,0.17966680228710175,0.5761287808418274
BGC0000231.1,BGC0002000.1,0.5054823160171509,0.28902721405029297
BGC0001194.1,BGC0001770.1,0.25438764691352844,0.4956314265727997
BGC0000079.1,BGC0001770.1,0.16020436584949493,0.5997446179389954
BGC0001770.1,BGC0001828.1,0.17354117333889008,0.5834172964096069
BGC0000116.1,BGC0001447.1,0.20010150969028476,0.5526729226112366
BGC0000115.1,BGC0000117.1,0.2482338845729828,0.5017692446708679
BGC0000149.1,BGC0001773.1,0.20605804026126864,0.5460638403892517
BGC0000991.1,BGC0001737.1,0.18148940801620486,0.5739842653274536
BGC0000029.1,BGC0001287.1,0.1656062752008438,0.5930525064468384
BGC0001523.1,BGC0002032.1,0.17482511699199674,0.5818790793418884
BGC0001195.1,BGC0001653.1,0.16532568633556366,0.5933973789215088
BGC0000086.1,BGC0001204.1,0.2033640444278717,0.5490409731864929
BGC0000040.1,BGC0000109.1,0.18744458258152008,0.5670512914657593
BGC0000270.1,BGC0001723.1,0.35445436835289,0.4046393036842346
BGC0000061.1,BGC0000116.1,0.3086971640586853,0.4443947970867157
BGC0000094.1,BGC0000096.1,0.2061113566160202,0.546005129814148
BGC0000221.1,BGC0001904.1,0.2205594033002853,0.5303624868392944
BGC0000040.1,BGC0001204.1,0.21638645231723785,0.5348264575004578
BGC0001348.1,BGC0001648.1,0.2085668295621872,0.5433087944984436
BGC0001349.1,BGC0001770.1,0.2230001986026764,0.5277710556983948
BGC0000103.1,BGC0000117.1,0.1869109272956848,0.5676680207252502
BGC0000002.1,BGC0001709.1,0.2256798893213272,0.5249422192573547
BGC0000050.1,BGC0000136.1,0.16765949130058289,0.5905375480651855
BGC0000100.1,BGC0000105.1,0.23553021252155304,0.5146854519844055
BGC0000108.1,BGC0000142.1,0.19044679403305054,0.5635979175567627
BGC0000058.1,BGC0000167.1,0.1706082671880722,0.5869524478912354
BGC0000050.1,BGC0000067.1,0.2358726263046265,0.5143327713012695
BGC0000167.1,BGC0001830.1,0.16504107415676114,0.5937475562095642
BGC0000272.1,NZ_JNXG01000018.region004,0.3563225567340851,0.4030723869800568
BGC0000248.1,BGC0000261.1,0.23049448430538175,0.5199015736579895
BGC0000082.1,BGC0001204.1,0.17212150990962982,0.5851247310638428
BGC0000941.1,NZ_JNXG01000003.region001,0.31278085708618164,0.4407318532466888
BGC0000113.1,BGC0001931.1,0.5625368356704712,0.2499754279851913
BGC0000094.1,BGC0001492.1,0.16955357789993286,0.5882311463356018
BGC0001349.1,BGC0002032.1,0.26989707350730896,0.4804838299751282
BGC0000272.1,BGC0001723.1,0.26498478651046753,0.4852332770824432
BGC0000239.1,BGC0000269.1,0.18295671045780185,0.572265625
BGC0001052.1,BGC0001702.1,0.2329485863447189,0.5173525214195251
BGC0000113.1,BGC0000167.1,0.22751329839229584,0.5230164527893066
BGC0000051.1,BGC0001296.1,0.17018133401870728,0.5874695777893066
BGC0000067.1,BGC0001342.1,0.16518399119377136,0.593571662902832
BGC0000042.1,BGC0000058.1,0.17806528508663175,0.5780221819877625
BGC0000135.1,BGC0001670.1,0.17229008674621582,0.5849215984344482
BGC0000190.1,BGC0001723.1,0.1851688176393509,0.56968754529953
BGC0000282.1,NZ_JNXG01000018.region002,0.29261699318885803,0.4590591490268707
BGC0000248.1,BGC0001513.1,0.22398485243320465,0.5267296433448792
BGC0000215.1,BGC0001730.1,0.2275910675525665,0.5229349136352539
BGC0001452.1,BGC0001662.1,0.16887517273426056,0.5890557765960693
BGC0001447.1,BGC0001700.1,0.16049422323703766,0.5993826985359192
BGC0000148.1,BGC0001653.1,0.180756151676178,0.5748457312583923
BGC0000034.1,BGC0000052.1,0.21522390842437744,0.5360776782035828
BGC0000067.1,BGC0001119.1,0.2334646433591843,0.5168182253837585
BGC0000228.1,BGC0000245.1,0.18916867673397064,0.5650647282600403
BGC0000050.1,BGC0001396.1,0.1914585530757904,0.5624402165412903
BGC0000240.1,BGC0001179.1,0.18964935839176175,0.5645124912261963
BGC0000058.1,BGC0001477.1,0.21602846682071689,0.5352113842964172
BGC0000002.1,BGC0000116.1,0.23254041373729706,0.5177755355834961
BGC0000239.1,BGC0001661.1,0.2591228783130646,0.4909588694572449
BGC0001477.1,BGC0001662.1,0.17802460491657254,0.5780704021453857
BGC0000236.1,BGC0000262.1,0.16838432848453522,0.5896533727645874
BGC0000059.1,BGC0000061.1,0.16439878940582275,0.5945388078689575
BGC0000102.1,BGC0001169.1,0.17615793645381927,0.580288290977478
BGC0000051.1,BGC0001580.1,0.5307053923606873,0.2715047299861908
BGC0000125.1,BGC0001013.1,0.1986919790506363,0.5542511940002441
BGC0001523.1,BGC0001709.1,0.25676441192626953,0.4932807385921478
BGC0000248.1,BGC0001851.1,0.2037564367055893,0.5486060976982117
BGC0001012.1,BGC0001204.1,0.1908173114061356,0.5631735920906067
BGC0000833.1,BGC0001072.1,0.18105296790599826,0.5744968056678772
BGC0000058.1,BGC0001755.1,0.17741583287715912,0.57879239320755
BGC0000649.1,BGC0000664.1,0.9420571327209472,0.02940373308956623
BGC0000142.1,BGC0001690.1,0.18139466643333435,0.5740954875946045
BGC0000236.1,BGC0001596.1,0.5173992514610289,0.2806952893733978
BGC0000125.1,BGC0001828.1,0.1995653212070465,0.5532726645469666
BGC0000114.1,BGC0000144.1,0.23713406920433044,0.5130358338356018
BGC0000231.1,BGC0000253.1,0.5491971373558044,0.2589216530323029
BGC0000036.1,BGC0001288.1,0.16110582649707794,0.5986201167106628
BGC0000235.1,BGC0000275.1,0.22343584895133967,0.5273100137710571
BGC0000109.1,BGC0001709.1,0.1946265548467636,0.5588350296020508
BGC0000094.1,BGC0001296.1,0.19733299314975736,0.5557782053947449
BGC0000028.1,BGC0000096.1,0.16003304719924927,0.5999586582183838
BGC0000190.1,BGC0000234.1,0.20686349272727966,0.5451775193214417
BGC0001742.1,BGC0002033.1,0.16511771082878113,0.5936532020568848
BGC0000059.1,BGC0001648.1,0.18593302369117734,0.5688005089759827
BGC0001384.1,BGC0001513.1,0.17554543912410736,0.5810185670852661
BGC0001199.1,BGC0001812.1,0.16245949268341064,0.596937358379364
BGC0000051.1,BGC0001702.1,0.16795644164085388,0.5901750922203064
BGC0000050.1,BGC0000149.1,0.16610585153102875,0.5924391150474548
BGC0000100.1,BGC0000109.1,0.18284842371940613,0.5723922252655029
BGC0000108.1,BGC0001348.1,0.16629132628440854,0.5922116637229919
BGC0000074.1,BGC0000090.1,0.28137877583503723,0.4695484936237335
BGC0000158.1,BGC0000994.1,0.1654166430234909,0.5932855606079102
BGC0000058.1,BGC0000163.1,0.1725863218307495,0.5845649242401123
BGC0000116.1,BGC0000149.1,0.1706346869468689,0.5869204998016357
BGC0000050.1,BGC0000080.1,0.17693424224853516,0.5793644785881042
BGC0001709.1,BGC0001773.1,0.2261552363634109,0.524442195892334
BGC0000212.1,BGC0001074.1,0.2755391001701355,0.4750818312168121
BGC0000192.1,BGC0000228.1,0.2711966633796692,0.4792345464229584
BGC0001011.1,BGC0001012.1,0.3837346434593201,0.3805367946624756
BGC0000166.1,BGC0001199.1,0.2581971883773804,0.4918689429759979
BGC0000200.1,BGC0000215.1,0.2549909949302673,0.4950336813926697
BGC0000002.1,BGC0001477.1,0.25470203161239624,0.4953198730945587
BGC0000242.1,BGC0001723.1,0.17113594710826874,0.5863142013549805
BGC0000124.1,BGC0000126.1,0.1881005167961121,0.5662944316864014
BGC0000018.1,BGC0000053.1,0.2602027952671051,0.489899218082428
BGC0000058.1,BGC0001169.1,0.17071853578090668,0.5868189930915833
BGC0000073.1,BGC0001491.1,0.2301260828971863,0.5202854275703429
BGC0000149.1,BGC0001495.1,0.16022317111492154,0.5997211337089539
BGC0000117.1,BGC0001013.1,0.2265902310609817,0.5239850878715515
BGC0000072.1,BGC0000166.1,0.17805974185466766,0.5780287384986877
BGC0000018.1,BGC0001200.1,0.2370011955499649,0.5131723284721375
BGC0000117.1,BGC0001042.1,0.16662943363189694,0.5917972922325134
BGC0000018.1,BGC0000165.1,0.17070931196212769,0.5868301391601562
