Source,Target,Weight,Raw distance
BGC0001422.1,BGC0001430.1,0.2501386404037476,0.4998613595962525
BGC0001419.1,BGC0001420.1,0.7113988399505615,0.15655536949634552
BGC0001467.1,BGC0001631.1,0.18817470967769626,0.5662088990211487
BGC0000231.1,BGC0001596.1,0.7938268780708313,0.10903038084506987
BGC0001098.1,BGC0001993.1,0.4149780571460724,0.35581207275390625
BGC0001023.1,BGC0001427.1,0.2418254464864731,0.5082424879074097
BGC0001098.1,BGC0001103.1,0.3371684849262237,0.4193378984928131
BGC0000229.1,BGC0001769.1,0.4873460531234741,0.3018982410430908
BGC0000229.1,BGC0002000.1,0.16294220089912415,0.5963389873504639
BGC0001425.1,BGC0001430.1,0.22171133756637573,0.5291376709938049
BGC0000231.1,BGC0000236.1,0.7826884984970093,0.1153031513094902
BGC0000234.1,BGC0002028.1,0.20660720765590668,0.5454593300819397
BGC0001418.1,BGC0001419.1,0.924625277519226,0.038425613194704056
BGC0000239.1,BGC0001895.1,0.19821161031723025,0.5547903776168823
BGC0000228.1,BGC0000272.1,0.18237297236919406,0.5729485154151917
BGC0001419.1,BGC0001428.1,0.17233355343341827,0.5848692059516907
BGC0001421.1,BGC0001424.1,0.682671308517456,0.1737607568502426
BGC0001553.1,BGC0001556.1,0.25435107946395874,0.4956676661968231
BGC0000234.1,BGC0000253.1,0.38211145997047424,0.3818483650684357
BGC0001424.1,BGC0001428.1,0.8636717200279236,0.07066058367490767
BGC0001023.1,BGC0001419.1,0.40495818853378296,0.3636367619037628
BGC0001417.1,BGC0001425.1,0.17528036236763,0.5813350081443787
BGC0000253.1,BGC0001904.1,0.17250584065914154,0.5846617817878723
BGC0000231.1,BGC0000262.1,0.8156461119651794,0.09686873108148576
BGC0000955.1,BGC0001028.1,0.16327784955501554,0.5959234833717346
BGC0000234.1,BGC0001895.1,0.2777024507522583,0.4730252027511597
BGC0001418.1,BGC0001427.1,0.17196111381053925,0.5853180885314941
BGC0001429.1,BGC0001430.1,0.23605340719223025,0.5141467452049255
BGC0000984.1,BGC0001631.1,0.17092888057231906,0.5865645408630371
BGC0001423.1,BGC0001425.1,0.8637933135032654,0.07059518992900847
BGC0000402.1,BGC0001090.1,0.433434396982193,0.3416426479816437
BGC0000239.1,BGC0001904.1,0.5379707813262941,0.26653507351875305
BGC0000402.1,BGC0001993.1,0.5801790356636047,0.2383051663637161
BGC0000975.1,BGC0001467.1,0.2092352658510208,0.5425775647163391
BGC0001431.1,BGC0001432.1,0.5815854072570801,0.2373825162649155
BGC0000227.1,BGC0000228.1,1.0,0.0
BGC0000234.1,BGC0000235.1,0.3622203767299652,0.3981525301933289
BGC0001420.1,BGC0001430.1,0.20245733857154846,0.5500473976135254
BGC0000969.1,BGC0001212.1,0.1760147213935852,0.5804588794708252
BGC0001426.1,BGC0001429.1,0.34468507766723633,0.4129011332988739
BGC0000226.1,BGC0001438.1,0.1929456740617752,0.5607441663742065
BGC0000223.1,BGC0000234.1,0.826044499874115,0.0911300927400589
BGC0001422.1,BGC0001431.1,0.16939303278923035,0.5884261727333069
BGC0001023.1,BGC0001043.1,0.17116135358810425,0.5862835049629211
BGC0000955.1,BGC0001415.1,0.42494940757751465,0.3481185734272003
BGC0001421.1,BGC0001423.1,0.8197358846664429,0.09460731595754623
BGC0000203.1,BGC0002000.1,0.16792045533657074,0.5902190208435059
BGC0000383.1,BGC0000997.1,0.4957458674907684,0.2959077656269073
BGC0000436.1,BGC0001023.1,0.18984875082969666,0.5642836093902588
BGC0001023.1,BGC0001426.1,0.24175693094730374,0.5083121657371521
BGC0000262.1,BGC0001723.1,0.26403170824050903,0.4861598312854767
BGC0001417.1,BGC0001432.1,0.2869811952114105,0.4642937481403351
BGC0001904.1,BGC0002028.1,0.22009557485580444,0.5308565497398376
BGC0000235.1,BGC0000239.1,0.2381018102169037,0.5120432376861572
BGC0000999.1,BGC0001726.1,0.5411641001701355,0.2643614113330841
BGC0001425.1,BGC0001429.1,0.3441928029060364,0.4133205115795136
BGC0000200.1,BGC0000215.1,0.3661665916442871,0.394883006811142
BGC0001422.1,BGC0001423.1,0.4733062386512756,0.3120274543762207
BGC0001419.1,BGC0001431.1,0.44547563791275024,0.33256039023399353
BGC0000996.1,BGC0001043.1,0.4567632973194122,0.3241573572158813
BGC0001438.1,BGC0001904.1,0.3243038654327393,0.43052315711975103
BGC0001009.1,BGC0001024.1,0.2807163596153259,0.4701732695102692
BGC0002000.1,BGC0002016.1,0.1992614269256592,0.5536129474639893
BGC0000436.1,BGC0001047.1,0.40256521105766296,0.3655197322368622
BGC0001023.1,BGC0001418.1,0.3829262554645538,0.3811896443367005
BGC0001661.1,BGC0002000.1,0.2037065476179123,0.5486614108085632
BGC0000268.1,BGC0001384.1,0.31108954548835754,0.4422459900379181
BGC0001417.1,BGC0001424.1,0.1627296507358551,0.5966023802757263
BGC0000235.1,BGC0001723.1,0.39629122614860535,0.3704833388328552
BGC0000231.1,BGC0002016.1,0.7680558562278748,0.12361205369234085
BGC0001596.1,BGC0001723.1,0.4459993541240692,0.3321681618690491
BGC0000221.1,BGC0000272.1,0.3064034879207611,0.4464627504348755
BGC0001423.1,BGC0001424.1,0.7933352589607239,0.10930632054805756
BGC0001043.1,BGC0001556.1,0.2387432008981705,0.5113864541053772
BGC0000203.1,BGC0000231.1,0.7869283556938171,0.1129101663827896
BGC0001421.1,BGC0001430.1,0.2020592838525772,0.5504899621009827
BGC0001418.1,BGC0001432.1,0.26675286889076233,0.4835187792778015
BGC0001723.1,BGC0001769.1,0.286024808883667,0.465187132358551
BGC0001553.1,NZ_JNXG01000011.region002,0.3457382321357727,0.4120048880577088
BGC0001769.1,BGC0001904.1,0.19433853030204773,0.5591615438461304
BGC0001723.1,BGC0002016.1,0.4542175829410553,0.3260433375835419
BGC0001726.1,NZ_JNXG01000011.region002,0.6927555799484253,0.16768060624599454
BGC0000272.1,BGC0001513.1,0.4871738851070404,0.3020215630531311
BGC0000236.1,BGC0002000.1,0.2051037698984146,0.5471161603927612
BGC0001420.1,BGC0001431.1,0.23557397723197934,0.5146403908729553
BGC0001630.1,BGC0001631.1,0.26417702436447144,0.4860184490680695
BGC0000262.1,BGC0002000.1,0.17929908633232114,0.576562762260437
BGC0000223.1,BGC0000270.1,0.2264174222946167,0.5241665840148926
BGC0000197.1,BGC0000231.1,0.3300531208515167,0.4254975020885468
BGC0001422.1,BGC0001428.1,0.6259465217590332,0.20883217453956604
BGC0000353.1,BGC0000436.1,0.16046862304210666,0.5994146466255188
BGC0001419.1,BGC0001422.1,0.18984723091125488,0.564285397529602
BGC0001421.1,BGC0001422.1,0.4602932333946228,0.3215508460998535
BGC0000226.1,BGC0001723.1,0.3931652307510376,0.3729711174964905
BGC0001723.1,BGC0001904.1,0.5498010516166687,0.25851428508758545
BGC0001023.1,BGC0001425.1,0.2413458824157715,0.5087303519248962
BGC0000208.1,BGC0001513.1,0.17609190940856936,0.5803669095039368
BGC0001438.1,BGC0002000.1,0.16484741866588593,0.5939859747886658
BGC0001090.1,BGC0001098.1,0.9092537760734558,0.04645201936364174
BGC0001019.1,BGC0001231.1,0.5092154145240784,0.2864066958427429
BGC0001417.1,BGC0001431.1,0.2364233285188675,0.5137661695480347
BGC0001728.1,BGC0001993.1,1.0,0.0
BGC0001366.1,BGC0001512.1,0.3913448750972748,0.3744243681430817
BGC0001425.1,BGC0001428.1,0.8364493846893309,0.08542391657829285
BGC0000996.1,BGC0001726.1,0.472140222787857,0.3128753900527954
BGC0000436.1,BGC0001876.1,0.16809020936489105,0.5900119543075562
BGC0001419.1,BGC0001430.1,0.22203388810157776,0.5287953019142151
BGC0000204.1,BGC0000275.1,0.20434704422950745,0.5479524135589601
BGC0001424.1,BGC0001430.1,0.18875618278980252,0.5655391812324524
BGC0001023.1,BGC0001417.1,0.4034935832023621,0.3647885322570801
BGC0001103.1,BGC0001993.1,0.233489453792572,0.5167925357818604
BGC0001723.1,BGC0002000.1,0.5386532545089722,0.2660700082778931
BGC0000235.1,BGC0002028.1,0.2697370648384094,0.4806378483772278
BGC0001417.1,BGC0001423.1,0.16821137070655826,0.589864194393158
BGC0000234.1,BGC0001769.1,0.2107829749584198,0.5408889055252075
BGC0000996.1,BGC0001553.1,0.282067209482193,0.4688999950885773
BGC0001043.1,BGC0001726.1,0.3337954580783844,0.4222496449947357
BGC0001418.1,BGC0001425.1,0.17135755717754364,0.5860463976860046
BGC0000201.1,BGC0000231.1,0.8182083964347839,0.09545127302408217
BGC0000270.1,BGC0001072.1,0.9981821179389954,0.000909355527255684
BGC0001384.1,BGC0001723.1,0.2999943196773529,0.4522826075553894
BGC0001423.1,BGC0001427.1,0.8635174036026001,0.07074364274740219
BGC0000402.1,BGC0001098.1,0.5943780541419983,0.229040801525116
BGC0001425.1,BGC0001427.1,0.9853426814079284,0.007355703972280026
BGC0001419.1,BGC0001425.1,0.17726849019527435,0.5789673328399658
BGC0001430.1,BGC0001432.1,0.2219461798667908,0.5288883447647095
BGC0001023.1,BGC0001432.1,0.4633933901786804,0.31926995515823364
BGC0000393.1,BGC0001754.1,0.18108537793159485,0.5744587182998657
BGC0000197.1,BGC0001723.1,0.17955680191516876,0.5762585401535034
BGC0001420.1,BGC0001432.1,0.22531950473785398,0.5253216624259949
BGC0001024.1,BGC0001212.1,0.16898567974567413,0.588921308517456
BGC0000235.1,BGC0001596.1,0.16748349368572235,0.5907525420188904
BGC0000197.1,BGC0000234.1,0.17501269280910492,0.5816548466682434
BGC0001422.1,BGC0001429.1,0.18765586614608765,0.5668073892593384
BGC0000234.1,BGC0001904.1,0.20483702421188354,0.547410786151886
BGC0001090.1,BGC0001993.1,0.293212890625,0.4585086405277252
BGC0001023.1,BGC0001424.1,0.2011630088090897,0.5514879822731018
BGC0001427.1,BGC0001429.1,0.3447619676589966,0.4128356575965881
BGC0001417.1,BGC0001430.1,0.2253335416316986,0.5253068804740906
BGC0000231.1,BGC0002000.1,0.7720038890838623,0.12136249244213106
BGC0001426.1,BGC0001427.1,0.9843798279762268,0.007840816862881184
BGC0000267.1,BGC0001384.1,0.18641231954097748,0.5682450532913208
BGC0001366.1,BGC0001513.1,0.2609173059463501,0.4891993403434754
BGC0000228.1,BGC0000248.1,0.3954353928565979,0.3711634576320648
BGC0000234.1,BGC0001072.1,0.3697752356529236,0.3919085264205933
BGC0000229.1,BGC0000268.1,0.33361056447029114,0.42240971326828
BGC0001418.1,BGC0001422.1,0.1829840987920761,0.5722336173057556
BGC0000267.1,BGC0001904.1,0.30643323063850403,0.4464358687400818
BGC0000231.1,BGC0001895.1,0.7650483250617981,0.12532959878444672
BGC0000236.1,BGC0000239.1,0.1822541505098343,0.5730876326560974
BGC0000223.1,BGC0002000.1,0.16771090030670166,0.5904747843742371
BGC0001417.1,BGC0001422.1,0.18973182141780853,0.564417839050293
BGC0001661.1,BGC0002012.1,0.22781091928482056,0.5227046012878418
BGC0001438.1,BGC0001661.1,0.17956691980361938,0.5762466192245483
BGC0000235.1,BGC0000267.1,0.2350829541683197,0.5151464343070984
BGC0000234.1,BGC0002016.1,0.3544300496578217,0.4046597182750702
BGC0001418.1,BGC0001430.1,0.24359653890132904,0.5064449906349182
BGC0000201.1,BGC0000234.1,0.3855119347572327,0.3791039288043976
BGC0001023.1,BGC0001431.1,0.4657491445541382,0.31754183769226074
BGC0001423.1,BGC0001426.1,0.8643155097961426,0.07031428813934326
BGC0001723.1,BGC0001895.1,0.4040904343128204,0.3643189370632172
BGC0000223.1,BGC0001904.1,0.43333932757377625,0.34171485900878906
BGC0001425.1,BGC0001426.1,0.9874054789543152,0.006317213177680968
BGC0000982.1,BGC0001010.1,0.5484224557876587,0.2594445049762726
BGC0001363.1,BGC0001754.1,1.0,0.0
BGC0000248.1,BGC0000272.1,0.3190099895000458,0.4351902902126312
BGC0000955.1,BGC0001631.1,0.16313418745994568,0.5961012840270996
BGC0001023.1,BGC0001423.1,0.21000058948993686,0.5417417883872986
BGC0001009.1,BGC0001010.1,1.0,0.0
BGC0000393.1,BGC0001415.1,0.16198262572288513,0.5975293517112732
BGC0000215.1,BGC0001590.1,0.38480594754219055,0.3796727061271668
BGC0000402.1,BGC0001103.1,0.365123450756073,0.39574554562568665
BGC0000239.1,BGC0002000.1,0.2996546030044556,0.4525928199291229
BGC0001422.1,BGC0001426.1,0.5358483791351318,0.2679833471775055
BGC0000270.1,BGC0001723.1,0.4804778397083282,0.3068349063396454
BGC0000231.1,BGC0001723.1,0.7905317544937134,0.110881470143795
BGC0001419.1,BGC0001432.1,0.2806769907474518,0.4702104330062866
BGC0000215.1,BGC0000242.1,0.3636975586414337,0.3969265818595886
BGC0000239.1,BGC0000267.1,0.18470647931098935,0.5702251195907593
BGC0000234.1,BGC0002000.1,0.366005688905716,0.3950159549713135
BGC0001427.1,BGC0001428.1,0.836859405040741,0.08519981056451797
BGC0001417.1,BGC0001429.1,0.4426820278167725,0.3346564769744873
BGC0000234.1,BGC0001438.1,0.201803058385849,0.5507750511169434
BGC0000268.1,BGC0001769.1,0.3203016817569733,0.4340479969978333
BGC0000231.1,BGC0001072.1,0.7811408638954163,0.11617825925350188
BGC0001661.1,BGC0001723.1,0.4010741710662842,0.3666958212852478
